iter	Passed	Remaining
6357	11553	6618
6358	11555	6616
6359	11557	6614
6360	11559	6612
6361	11561	6610
6362	11562	6609
6363	11564	6607
6364	11566	6605
6365	11568	6603
6366	11569	6601
6367	11571	6600
6368	11573	6598
6369	11575	6596
6370	11577	6594
6371	11578	6592
6372	11580	6590
6373	11583	6589
6374	11585	6587
6375	11586	6585
6376	11588	6584
6377	11590	6582
6378	11592	6580
6379	11593	6578
6380	11595	6576
6381	11597	6574
6382	11599	6572
6383	11601	6571
6384	11602	6569
6385	11604	6567
6386	11606	6565
6387	11608	6563
6388	11610	6562
6389	11612	6560
6390	11614	6558
6391	11616	6556
6392	11618	6555
6393	11619	6553
6394	11621	6551
6395	11624	6550
6396	11626	6548
6397	11628	6546
6398	11629	6544
6399	11631	6542
6400	11633	6540
6401	11634	6538
6402	11636	6537
6403	11639	6535
6404	11640	6533
6405	11642	6531
6406	11644	6529
6407	11645	6528
6408	11647	6526
6409	11649	6524
6410	11651	6522
6411	11653	6520
6412	11654	6518
6413	11656	6517
6414	11658	6515
6415	11660	6513
6416	11661	6511
6417	11663	6509
6418	11675	6513
6419	11676	6511
6420	11678	6509
6421	11680	6507
6422	11682	6506
6423	11683	6504
6424	11685	6502
6425	11687	6500
6426	11689	6498
6427	11690	6496
6428	11692	6494
6429	11694	6492
6430	11696	6491
6431	11698	6489
6432	11700	6487
6433	11701	6485
6434	11703	6483
6435	11704	6481
6436	11707	6480
6437	11709	6478
6438	11711	6476
6439	11712	6474
6440	11714	6472
6441	11716	6471
6442	11718	6469
6443	11719	6467
6444	11721	6465
6445	11723	6463
6446	11725	6461
6447	11727	6460
6448	11728	6458
6449	11730	6456
6450	11732	6454
6451	11733	6452
6452	11736	6451
6453	11737	6449
6454	11739	6447
6455	11741	6445
6456	11742	6443
6457	11744	6441
6458	11746	6439
6459	11747	6437
6460	11749	6435
6461	11751	6434
6462	11753	6432
6463	11755	6430
6464	11756	6428
6465	11758	6426
6466	11760	6424
6467	11761	6422
6468	11763	6420
6469	11765	6419
6470	11767	6417
6471	11769	6415
6472	11770	6413
6473	11772	6411
6474	11773	6409
6475	11775	6407
6476	11781	6408
6477	11782	6406
6478	11784	6404
6479	11785	6402
6480	11787	6400
6481	11788	6398
6482	11790	6396
6483	11792	6394
6484	11794	6392
6485	11796	6390
6486	11797	6389
6487	11799	6387
6488	11801	6385
6489	11803	6383
6490	11805	6381
6491	11807	6380
6492	11808	6378
6493	11810	6376
6494	11811	6374
6495	11813	6372
6496	11815	6370
6497	11816	6368
6498	11818	6366
6499	11820	6364
6500	11822	6363
6501	11823	6361
6502	11825	6359
6503	11827	6357
6504	11828	6355
6505	11830	6353
6506	11832	6351
6507	11834	6349
6508	11836	6348
6509	11837	6346
6510	11839	6344
6511	11840	6342
6512	11842	6340
6513	11844	6338
6514	11846	6336
6515	11848	6335
6516	11849	6333
6517	11851	6331
6518	11853	6329
6519	11855	6327
6520	11856	6325
6521	11858	6323
6522	11860	6321
6523	11862	6320
6524	11863	6318
6525	11865	6316
6526	11866	6314
6527	11868	6312
6528	11870	6310
6529	11871	6308
6530	11873	6306
6531	11875	6305
6532	11877	6303
6533	11878	6301
6534	11880	6299
6535	11882	6297
6536	11883	6295
6537	11885	6293
6538	11886	6291
6539	11888	6289
6540	11890	6287
6541	11892	6286
6542	11894	6284
6543	11895	6282
6544	11897	6280
6545	11899	6278
6546	11900	6276
6547	11902	6274
6548	11904	6273
6549	11906	6271
6550	11908	6269
6551	11910	6267
6552	11912	6266
6553	11914	6264
6554	11916	6262
6555	11918	6260
6556	11919	6258
6557	11921	6257
6558	11923	6255
6559	11924	6253
6560	11926	6251
6561	11928	6249
6562	11930	6247
6563	11932	6246
6564	11933	6244
6565	11935	6242
6566	11937	6240
6567	11938	6238
6568	11940	6236
6569	11942	6234
6570	11943	6232
6571	11945	6230
6572	11947	6229
6573	11949	6227
6574	11951	6225
6575	11952	6223
6576	11954	6221
6577	11955	6219
6578	11958	6218
6579	11960	6216
6580	11961	6214
6581	11963	6212
6582	11965	6210
6583	11966	6208
6584	11968	6206
6585	11970	6204
6586	11972	6203
6587	11974	6201
6588	11976	6199
6589	11978	6198
6590	11979	6196
6591	11981	6194
6592	11983	6192
6593	11984	6190
6594	11987	6188
6595	11988	6186
6596	11990	6185
6597	11992	6183
6598	11993	6181
6599	11995	6179
6600	11996	6177
6601	11998	6175
6602	12000	6173
6603	12002	6171
6604	12004	6170
6605	12005	6168
6606	12007	6166
6607	12008	6164
6608	12010	6162
6609	12012	6160
6610	12014	6158
6611	12018	6158
6612	12020	6156
6613	12021	6154
6614	12023	6152
6615	12024	6150
6616	12026	6148
6617	12028	6146
6618	12030	6144
6619	12031	6143
6620	12033	6141
6621	12035	6139
6622	12036	6137
6623	12038	6135
6624	12040	6133
6625	12042	6132
6626	12044	6130
6627	12045	6128
6628	12047	6126
6629	12049	6124
6630	12050	6122
6631	12052	6120
6632	12054	6118
6633	12056	6117
6634	12058	6115
6635	12059	6113
6636	12061	6111
6637	12063	6109
6638	12065	6108
6639	12067	6106
6640	12069	6104
6641	12071	6102
6642	12073	6101
6643	12075	6099
6644	12076	6097
6645	12078	6095
6646	12080	6093
6647	12082	6091
6648	12086	6091
6649	12087	6089
6650	12089	6087
6651	12091	6085
6652	12092	6083
6653	12094	6081
6654	12095	6079
6655	12097	6077
6656	12099	6075
6657	12100	6074
6658	12102	6072
6659	12104	6070
6660	12105	6068
6661	12107	6066
6662	12109	6064
6663	12111	6063
6664	12113	6061
6665	12115	6059
6666	12117	6057
6667	12119	6055
6668	12121	6054
6669	12122	6052
6670	12124	6050
6671	12126	6048
6672	12128	6046
6673	12130	6045
6674	12131	6043
6675	12133	6041
6676	12135	6039
6677	12136	6037
6678	12138	6035
6679	12140	6033
6680	12142	6032
6681	12144	6030
6682	12145	6028
6683	12147	6026
6684	12149	6024
6685	12150	6022
6686	12152	6020
6687	12154	6019
6688	12156	6017
6689	12157	6015
6690	12159	6013
6691	12161	6011
6692	12162	6009
6693	12164	6007
6694	12165	6005
6695	12168	6004
6696	12169	6002
6697	12171	6000
6698	12173	5998
6699	12175	5996
6700	12176	5994
6701	12178	5992
6702	12180	5991
6703	12181	5989
6704	12183	5987
6705	12185	5985
6706	12187	5983
6707	12189	5981
6708	12190	5979
6709	12192	5977
6710	12193	5976
6711	12195	5974
6712	12197	5972
6713	12199	5970
6714	12200	5968
6715	12202	5966
6716	12204	5965
6717	12206	5963
6718	12207	5961
6719	12209	5959
6720	12211	5957
6721	12213	5955
6722	12214	5953
6723	12216	5951
6724	12217	5949
6725	12219	5948
6726	12221	5946
6727	12223	5944
6728	12224	5942
6729	12226	5940
6730	12228	5938
6731	12229	5936
6732	12231	5935
6733	12233	5933
6734	12235	5931
6735	12236	5929
6736	12238	5927
6737	12240	5925
6738	12241	5923
6739	12243	5922
6740	12245	5920
6741	12246	5918
6742	12248	5916
6743	12250	5914
6744	12252	5912
6745	12254	5910
6746	12255	5909
6747	12257	5907
6748	12259	5905
6749	12260	5903
6750	12262	5901
6751	12263	5899
6752	12265	5897
6753	12267	5895
6754	12269	5893
6755	12270	5891
6756	12272	5890
6757	12273	5888
6758	12275	5886
6759	12277	5884
6760	12280	5883
6761	12282	5881
6762	12283	5879
6763	12286	5878
6764	12288	5876
6765	12290	5874
6766	12292	5872
6767	12294	5871
6768	12296	5869
6769	12297	5867
6770	12299	5865
6771	12301	5863
6772	12303	5862
6773	12305	5860
6774	12307	5858
6775	12309	5856
6776	12311	5854
6777	12312	5853
6778	12314	5851
6779	12316	5849
6780	12317	5847
6781	12319	5845
6782	12321	5843
6783	12323	5841
6784	12324	5839
6785	12326	5838
6786	12328	5836
6787	12329	5834
6788	12331	5832
6789	12333	5830
6790	12335	5828
6791	12336	5826
6792	12338	5825
6793	12340	5823
6794	12341	5821
6795	12343	5819
6796	12344	5817
6797	12346	5815
6798	12348	5813
6799	12350	5811
6800	12351	5809
6801	12353	5808
6802	12355	5806
6803	12356	5804
6804	12358	5802
6805	12360	5800
6806	12362	5799
6807	12364	5797
6808	12366	5795
6809	12367	5793
6810	12369	5791
6811	12370	5789
6812	12372	5787
6813	12374	5785
6814	12376	5783
6815	12377	5782
6816	12379	5780
6817	12380	5778
6818	12382	5776
6819	12383	5774
6820	12385	5772
6821	12387	5770
6822	12388	5768
6823	12390	5766
6824	12392	5764
6825	12394	5763
6826	12395	5761
6827	12397	5759
6828	12399	5757
6829	12400	5755
6830	12402	5753
6831	12404	5751
6832	12406	5750
6833	12407	5748
6834	12409	5746
6835	12410	5744
6836	12412	5742
6837	12414	5740
6838	12416	5738
6839	12418	5737
6840	12420	5735
6841	12422	5733
6842	12423	5731
6843	12425	5729
6844	12427	5728
6845	12429	5726
6846	12431	5724
6847	12432	5722
6848	12434	5720
6849	12436	5718
6850	12438	5717
6851	12439	5715
6852	12441	5713
6853	12443	5711
6854	12445	5709
6855	12447	5708
6856	12449	5706
6857	12450	5704
6858	12452	5702
6859	12454	5700
6860	12455	5698
6861	12457	5696
6862	12459	5695
6863	12461	5693
6864	12463	5691
6865	12465	5689
6866	12466	5687
6867	12468	5685
6868	12470	5684
6869	12471	5682
6870	12474	5680
6871	12476	5679
6872	12478	5677
6873	12480	5675
6874	12481	5673
6875	12483	5671
6876	12485	5669
6877	12487	5668
6878	12489	5666
6879	12490	5664
6880	12492	5662
6881	12494	5660
6882	12496	5659
6883	12498	5657
6884	12500	5655
6885	12502	5653
6886	12504	5652
6887	12506	5650
6888	12508	5648
6889	12509	5646
6890	12511	5644
6891	12513	5643
6892	12515	5641
6893	12517	5639
6894	12519	5637
6895	12521	5636
6896	12522	5634
6897	12524	5632
6898	12526	5630
6899	12528	5628
6900	12530	5627
6901	12532	5625
6902	12534	5623
6903	12535	5621
6904	12537	5619
6905	12539	5617
6906	12541	5616
6907	12543	5614
6908	12545	5612
6909	12548	5611
6910	12550	5609
6911	12551	5607
6912	12553	5605
6913	12555	5604
6914	12557	5602
6915	12559	5600
6916	12561	5598
6917	12563	5597
6918	12564	5595
6919	12566	5593
6920	12568	5591
6921	12570	5589
6922	12572	5588
6923	12574	5586
6924	12575	5584
6925	12577	5582
6926	12579	5580
6927	12580	5578
6928	12582	5576
6929	12584	5574
6930	12585	5572
6931	12587	5571
6932	12589	5569
6933	12591	5567
6934	12592	5565
6935	12594	5563
6936	12596	5561
6937	12597	5559
6938	12600	5558
6939	12601	5556
6940	12603	5554
6941	12605	5552
6942	12607	5550
6943	12608	5549
6944	12610	5547
6945	12612	5545
6946	12614	5543
6947	12616	5541
6948	12617	5539
6949	12619	5538
6950	12621	5536
6951	12623	5534
6952	12625	5532
6953	12627	5531
6954	12629	5529
6955	12631	5527
6956	12633	5525
6957	12635	5524
6958	12636	5522
6959	12639	5520
6960	12640	5518
6961	12642	5516
6962	12643	5514
6963	12645	5512
6964	12647	5511
6965	12649	5509
6966	12650	5507
6967	12652	5505
6968	12654	5503
6969	12656	5502
6970	12658	5500
6971	12659	5498
6972	12661	5496
6973	12663	5494
6974	12664	5492
6975	12666	5490
6976	12668	5488
6977	12670	5487
6978	12671	5485
6979	12673	5483
6980	12675	5481
6981	12677	5479
6982	12679	5478
6983	12681	5476
6984	12682	5474
6985	12684	5472
6986	12686	5470
6987	12688	5468
6988	12689	5467
6989	12691	5465
6990	12693	5463
6991	12695	5461
6992	12697	5459
6993	12699	5458
6994	12701	5456
6995	12703	5454
6996	12704	5452
6997	12706	5450
6998	12708	5449
6999	12710	5447
7000	12712	5445
7001	12714	5443
7002	12716	5441
7003	12717	5440
7004	12719	5438
7005	12721	5436
7006	12723	5434
7007	12725	5432
7008	12726	5430
7009	12728	5429
7010	12730	5427
7011	12731	5425
7012	12733	5423
7013	12735	5421
7014	12737	5419
7015	12739	5418
7016	12741	5416
7017	12742	5414
7018	12744	5412
7019	12746	5410
7020	12747	5408
7021	12749	5407
7022	12751	5405
7023	12753	5403
7024	12755	5401
7025	12758	5400
7026	12760	5398
7027	12762	5397
7028	12766	5395
7029	12768	5394
7030	12769	5392
7031	12771	5390
7032	12773	5388
7033	12775	5386
7034	12777	5385
7035	12779	5383
7036	12781	5381
7037	12783	5380
7038	12785	5378
7039	12787	5376
7040	12788	5374
7041	12790	5372
7042	12792	5370
7043	12794	5369
7044	12795	5367
7045	12797	5365
7046	12798	5363
7047	12800	5361
7048	12802	5359
7049	12804	5357
7050	12806	5356
7051	12808	5354
7052	12810	5352
7053	12811	5350
7054	12813	5348
7055	12815	5346
7056	12817	5345
7057	12818	5343
7058	12820	5341
7059	12822	5339
7060	12824	5337
7061	12825	5335
7062	12827	5334
7063	12829	5332
7064	12831	5330
7065	12833	5328
7066	12835	5326
7067	12836	5325
7068	12838	5323
7069	12840	5321
7070	12841	5319
7071	12843	5317
7072	12845	5315
7073	12847	5314
7074	12849	5312
7075	12851	5310
7076	12853	5308
7077	12855	5307
7078	12857	5305
7079	12859	5303
7080	12861	5301
7081	12863	5299
7082	12864	5298
7083	12866	5296
7084	12867	5294
7085	12869	5292
7086	12871	5290
7087	12872	5288
7088	12874	5286
7089	12876	5284
7090	12877	5282
7091	12879	5280
7092	12881	5279
7093	12882	5277
7094	12884	5275
7095	12886	5273
7096	12888	5271
7097	12890	5270
7098	12891	5268
7099	12893	5266
7100	12895	5264
7101	12896	5262
7102	12898	5260
7103	12900	5258
7104	12902	5257
7105	12904	5255
7106	12905	5253
7107	12907	5251
7108	12909	5249
7109	12910	5247
7110	12912	5245
7111	12914	5244
7112	12916	5242
7113	12918	5240
7114	12919	5238
7115	12921	5236
7116	12923	5234
7117	12924	5233
7118	12926	5231
7119	12928	5229
7120	12930	5227
7121	12932	5225
7122	12934	5224
7123	12935	5222
7124	12937	5220
7125	12939	5218
7126	12940	5216
7127	12947	5216
7128	12949	5214
7129	12950	5212
7130	12952	5211
7131	12954	5209
7132	12955	5207
7133	12957	5205
7134	12959	5203
7135	12961	5201
7136	12962	5200
7137	12964	5198
7138	12966	5196
7139	12967	5194
7140	12969	5192
7141	12972	5191
7142	12974	5189
7143	12975	5187
7144	12977	5185
7145	12979	5183
7146	12980	5181
7147	12982	5179
7148	12984	5178
7149	12986	5176
7150	12987	5174
7151	12989	5172
7152	12990	5170
7153	12992	5168
7154	12994	5166
7155	12995	5164
7156	12997	5163
7157	12999	5161
7158	13001	5159
7159	13002	5157
7160	13004	5155
7161	13006	5153
7162	13007	5151
7163	13009	5149
7164	13010	5148
7165	13012	5146
7166	13014	5144
7167	13016	5142
7168	13018	5140
7169	13019	5138
7170	13021	5137
7171	13023	5135
7172	13024	5133
7173	13026	5131
7174	13028	5129
7175	13030	5127
7176	13032	5126
7177	13033	5124
7178	13035	5122
7179	13037	5120
7180	13038	5118
7181	13040	5116
7182	13042	5114
7183	13044	5113
7184	13045	5111
7185	13047	5109
7186	13049	5107
7187	13051	5105
7188	13052	5103
7189	13054	5101
7190	13056	5100
7191	13058	5098
7192	13059	5096
7193	13061	5094
7194	13063	5092
7195	13064	5090
7196	13066	5088
7197	13068	5087
7198	13069	5085
7199	13071	5083
7200	13073	5081
7201	13074	5079
7202	13076	5077
7203	13077	5075
7204	13079	5073
7205	13081	5071
7206	13083	5070
7207	13084	5068
7208	13086	5066
7209	13088	5064
7210	13090	5062
7211	13091	5061
7212	13093	5059
7213	13095	5057
7214	13097	5055
7215	13099	5053
7216	13101	5052
7217	13103	5050
7218	13105	5048
7219	13106	5046
7220	13108	5044
7221	13111	5043
7222	13112	5041
7223	13114	5039
7224	13116	5037
7225	13118	5035
7226	13120	5034
7227	13121	5032
7228	13124	5030
7229	13126	5029
7230	13128	5027
7231	13130	5025
7232	13132	5023
7233	13134	5021
7234	13135	5020
7235	13137	5018
7236	13138	5016
7237	13140	5014
7238	13142	5012
7239	13144	5010
7240	13145	5008
7241	13147	5007
7242	13149	5005
7243	13152	5003
7244	13153	5001
7245	13155	5000
7246	13157	4998
7247	13159	4996
7248	13161	4994
7249	13162	4992
7250	13164	4990
7251	13166	4989
7252	13168	4987
7253	13169	4985
7254	13171	4983
7255	13172	4981
7256	13174	4979
7257	13176	4978
7258	13178	4976
7259	13180	4974
7260	13182	4972
7261	13183	4970
7262	13185	4968
7263	13187	4966
7264	13189	4965
7265	13190	4963
7266	13192	4961
7267	13194	4959
7268	13196	4957
7269	13198	4956
7270	13199	4954
7271	13201	4952
7272	13203	4950
7273	13204	4948
7274	13206	4946
7275	13208	4944
7276	13210	4943
7277	13212	4941
7278	13213	4939
7279	13215	4937
7280	13217	4935
7281	13218	4933
7282	13221	4932
7283	13223	4930
7284	13225	4928
7285	13226	4926
7286	13228	4925
7287	13230	4923
7288	13232	4921
7289	13234	4919
7290	13236	4918
7291	13238	4916
7292	13239	4914
7293	13241	4912
7294	13243	4910
7295	13244	4908
7296	13246	4907
7297	13248	4905
7298	13250	4903
7299	13252	4901
7300	13254	4899
7301	13255	4897
7302	13257	4896
7303	13259	4894
7304	13261	4892
7305	13263	4890
7306	13265	4889
7307	13267	4887
7308	13268	4885
7309	13270	4883
7310	13272	4881
7311	13274	4879
7312	13276	4878
7313	13278	4876
7314	13280	4874
7315	13282	4872
7316	13283	4870
7317	13285	4869
7318	13287	4867
7319	13290	4865
7320	13293	4864
7321	13295	4862
7322	13297	4861
7323	13300	4859
7324	13304	4858
7325	13306	4857
7326	13308	4855
7327	13310	4853
7328	13312	4851
7329	13315	4850
7330	13318	4848
7331	13320	4847
7332	13322	4845
7333	13323	4843
7334	13325	4841
7335	13328	4839
7336	13330	4838
7337	13332	4836
7338	13335	4835
7339	13336	4833
7340	13339	4831
7341	13341	4830
7342	13344	4828
7343	13346	4826
7344	13348	4825
7345	13350	4823
7346	13352	4821
7347	13354	4819
7348	13356	4817
7349	13358	4816
7350	13360	4814
7351	13361	4812
7352	13364	4810
7353	13366	4809
7354	13368	4807
7355	13370	4805
7356	13372	4804
7357	13374	4802
7358	13375	4800
7359	13377	4798
7360	13379	4796
7361	13381	4794
7362	13383	4793
7363	13385	4791
7364	13387	4789
7365	13388	4787
7366	13390	4785
7367	13392	4784
7368	13394	4782
7369	13395	4780
7370	13397	4778
7371	13399	4776
7372	13401	4774
7373	13403	4773
7374	13404	4771
7375	13406	4769
7376	13408	4767
7377	13409	4765
7378	13411	4763
7379	13413	4762
7380	13415	4760
7381	13417	4758
7382	13418	4756
7383	13420	4754
7384	13422	4752
7385	13424	4750
7386	13425	4749
7387	13427	4747
7388	13429	4745
7389	13431	4743
7390	13432	4741
7391	13434	4739
7392	13436	4738
7393	13438	4736
7394	13439	4734
7395	13441	4732
7396	13443	4730
7397	13445	4728
7398	13446	4727
7399	13448	4725
7400	13450	4723
7401	13451	4721
7402	13453	4719
7403	13455	4717
7404	13457	4715
7405	13459	4714
7406	13460	4712
7407	13462	4710
7408	13463	4708
7409	13465	4706
7410	13466	4704
7411	13469	4702
7412	13471	4701
7413	13472	4699
7414	13474	4697
7415	13476	4695
7416	13477	4693
7417	13479	4691
7418	13480	4689
7419	13482	4688
7420	13484	4686
7421	13486	4684
7422	13487	4682
7423	13489	4680
7424	13491	4678
7425	13493	4676
7426	13495	4675
7427	13496	4673
7428	13499	4671
7429	13500	4669
7430	13502	4667
7431	13503	4666
7432	13505	4664
7433	13507	4662
7434	13508	4660
7435	13510	4658
7436	13512	4656
7437	13514	4654
7438	13515	4653
7439	13517	4651
7440	13519	4649
7441	13521	4647
7442	13522	4645
7443	13524	4643
7444	13526	4642
7445	13527	4640
7446	13529	4638
7447	13531	4636
7448	13532	4634
7449	13534	4632
7450	13535	4630
7451	13537	4628
7452	13539	4626
7453	13541	4625
7454	13542	4623
7455	13544	4621
7456	13546	4619
7457	13548	4617
7458	13550	4615
7459	13551	4614
7460	13553	4612
7461	13555	4610
7462	13557	4608
7463	13558	4606
7464	13560	4604
7465	13562	4603
7466	13563	4601
7467	13565	4599
7468	13568	4597
7469	13569	4595
7470	13571	4594
7471	13573	4592
7472	13575	4590
7473	13576	4588
7474	13578	4586
7475	13580	4585
7476	13582	4583
7477	13584	4581
7478	13586	4579
7479	13588	4577
7480	13589	4575
7481	13591	4574
7482	13592	4572
7483	13595	4570
7484	13596	4568
7485	13598	4566
7486	13600	4564
7487	13601	4562
7488	13603	4561
7489	13604	4559
7490	13606	4557
7491	13608	4555
7492	13610	4553
7493	13612	4551
7494	13613	4550
7495	13615	4548
7496	13617	4546
7497	13618	4544
7498	13620	4542
7499	13622	4540
7500	13623	4538
7501	13625	4537
7502	13627	4535
7503	13629	4533
7504	13631	4531
7505	13632	4529
7506	13634	4527
7507	13636	4526
7508	13638	4524
7509	13640	4522
7510	13642	4520
7511	13644	4518
7512	13645	4517
7513	13647	4515
7514	13649	4513
7515	13651	4511
7516	13653	4509
7517	13654	4508
7518	13656	4506
7519	13658	4504
7520	13659	4502
7521	13661	4500
7522	13662	4498
7523	13664	4496
7524	13666	4495
7525	13668	4493
7526	13670	4491
7527	13672	4489
7528	13674	4487
7529	13676	4486
7530	13679	4484
7531	13680	4482
7532	13682	4480
7533	13684	4479
7534	13686	4477
7535	13687	4475
7536	13689	4473
7537	13691	4471
7538	13693	4469
7539	13694	4468
7540	13696	4466
7541	13697	4464
7542	13699	4462
7543	13701	4460
7544	13702	4458
7545	13704	4456
7546	13706	4455
7547	13708	4453
7548	13709	4451
7549	13711	4449
7550	13713	4447
7551	13715	4445
7552	13717	4444
7553	13719	4442
7554	13721	4440
7555	13723	4438
7556	13725	4437
7557	13727	4435
7558	13729	4433
7559	13731	4431
7560	13733	4430
7561	13735	4428
7562	13737	4426
7563	13739	4424
7564	13740	4422
7565	13742	4421
7566	13744	4419
7567	13746	4417
7568	13747	4415
7569	13749	4413
7570	13750	4411
7571	13752	4409
7572	13754	4407
7573	13755	4406
7574	13757	4404
7575	13759	4402
7576	13761	4400
7577	13762	4398
7578	13764	4396
7579	13766	4395
7580	13767	4393
7581	13769	4391
7582	13770	4389
7583	13773	4387
7584	13775	4385
7585	13777	4384
7586	13779	4382
7587	13780	4380
7588	13782	4378
7589	13784	4376
7590	13785	4374
7591	13787	4373
7592	13789	4371
7593	13791	4369
7594	13793	4367
7595	13794	4365
7596	13802	4365
7597	13804	4363
7598	13805	4362
7599	13807	4360
7600	13808	4358
7601	13810	4356
7602	13812	4354
7603	13814	4352
7604	13816	4351
7605	13817	4349
7606	13819	4347
7607	13821	4345
7608	13822	4343
7609	13824	4341
7610	13825	4339
7611	13827	4337
7612	13829	4336
7613	13831	4334
7614	13832	4332
7615	13834	4330
7616	13836	4328
7617	13837	4326
7618	13839	4324
7619	13841	4323
7620	13842	4321
7621	13844	4319
7622	13846	4317
7623	13847	4315
7624	13849	4313
7625	13851	4311
7626	13853	4310
7627	13855	4308
7628	13857	4306
7629	13858	4304
7630	13860	4302
7631	13862	4301
7632	13864	4299
7633	13866	4297
7634	13867	4295
7635	13869	4293
7636	13871	4292
7637	13873	4290
7638	13875	4288
7639	13877	4286
7640	13879	4284
7641	13881	4283
7642	13882	4281
7643	13884	4279
7644	13886	4277
7645	13888	4275
7646	13890	4274
7647	13892	4272
7648	13894	4270
7649	13895	4268
7650	13897	4266
7651	13899	4265
7652	13901	4263
7653	13903	4261
7654	13904	4259
7655	13906	4257
7656	13908	4255
7657	13910	4254
7658	13912	4252
7659	13914	4250
7660	13916	4248
7661	13918	4247
7662	13919	4245
7663	13921	4243
7664	13923	4241
7665	13925	4239
7666	13927	4238
7667	13929	4236
7668	13931	4234
7669	13932	4232
7670	13934	4230
7671	13936	4228
7672	13937	4226
7673	13939	4225
7674	13941	4223
7675	13943	4221
7676	13945	4219
7677	13946	4217
7678	13948	4215
7679	13959	4216
7680	13961	4215
7681	13962	4213
7682	13964	4211
7683	13966	4209
7684	13967	4207
7685	13969	4205
7686	13971	4204
7687	13973	4202
7688	13975	4200
7689	13976	4198
7690	13978	4196
7691	13979	4194
7692	13981	4192
7693	13983	4190
7694	13985	4189
7695	13987	4187
7696	13989	4185
7697	13991	4183
7698	13992	4181
7699	13994	4180
7700	13996	4178
7701	13997	4176
7702	13999	4174
7703	14001	4172
7704	14003	4170
7705	14004	4169
7706	14006	4167
7707	14008	4165
7708	14009	4163
7709	14011	4161
7710	14013	4159
7711	14014	4157
7712	14016	4156
7713	14018	4154
7714	14020	4152
7715	14021	4150
7716	14023	4148
7717	14025	4146
7718	14027	4145
7719	14029	4143
7720	14030	4141
7721	14032	4139
7722	14034	4137
7723	14035	4135
7724	14037	4133
7725	14039	4132
7726	14041	4130
7727	14043	4128
7728	14045	4126
7729	14046	4125
7730	14048	4123
7731	14050	4121
7732	14051	4119
7733	14053	4117
7734	14055	4115
7735	14057	4114
7736	14059	4112
7737	14061	4110
7738	14063	4108
7739	14064	4106
7740	14066	4104
7741	14068	4103
7742	14070	4101
7743	14072	4099
7744	14073	4097
7745	14075	4095
7746	14076	4093
7747	14078	4092
7748	14079	4090
7749	14081	4088
7750	14083	4086
7751	14085	4084
7752	14086	4082
7753	14088	4080
7754	14090	4079
7755	14092	4077
7756	14093	4075
7757	14095	4073
7758	14097	4071
7759	14098	4069
7760	14100	4067
7761	14102	4066
7762	14103	4064
7763	14105	4062
7764	14107	4060
7765	14108	4058
7766	14110	4056
7767	14112	4054
7768	14113	4053
7769	14115	4051
7770	14117	4049
7771	14118	4047
7772	14120	4045
7773	14122	4043
7774	14123	4041
7775	14125	4040
7776	14127	4038
7777	14129	4036
7778	14131	4034
7779	14132	4032
7780	14134	4030
7781	14135	4028
7782	14137	4027
7783	14139	4025
7784	14141	4023
7785	14143	4021
7786	14144	4019
7787	14146	4017
7788	14147	4016
7789	14149	4014
7790	14151	4012
7791	14153	4010
7792	14155	4008
7793	14156	4006
7794	14158	4005
7795	14160	4003
7796	14161	4001
7797	14163	3999
7798	14165	3997
7799	14167	3995
7800	14168	3994
7801	14170	3992
7802	14172	3990
7803	14175	3988
7804	14176	3986
7805	14178	3985
7806	14180	3983
7807	14181	3981
7808	14183	3979
7809	14185	3977
7810	14187	3975
7811	14189	3974
7812	14191	3972
7813	14193	3970
7814	14195	3968
7815	14197	3967
7816	14199	3965
7817	14201	3963
7818	14203	3961
7819	14205	3960
7820	14207	3958
7821	14209	3956
7822	14210	3954
7823	14212	3952
7824	14214	3950
7825	14216	3949
7826	14219	3947
7827	14233	3949
7828	14235	3947
7829	14237	3945
7830	14239	3943
7831	14240	3942
7832	14242	3940
7833	14244	3938
7834	14246	3936
7835	14248	3934
7836	14250	3932
7837	14251	3931
7838	14253	3929
7839	14255	3927
7840	14257	3925
7841	14259	3923
7842	14261	3922
7843	14263	3920
7844	14265	3918
7845	14267	3916
7846	14268	3914
7847	14270	3913
7848	14272	3911
7849	14273	3909
7850	14275	3907
7851	14277	3905
7852	14279	3904
7853	14281	3902
7854	14283	3900
7855	14285	3898
7856	14287	3896
7857	14289	3895
7858	14291	3893
7859	14293	3891
7860	14295	3889
7861	14297	3888
7862	14299	3886
7863	14301	3884
7864	14302	3882
7865	14304	3880
7866	14306	3879
7867	14308	3877
7868	14310	3875
7869	14312	3873
7870	14314	3871
7871	14316	3869
7872	14317	3868
7873	14319	3866
7874	14321	3864
7875	14323	3862
7876	14325	3861
7877	14327	3859
7878	14329	3857
7879	14330	3855
7880	14332	3853
7881	14334	3851
7882	14336	3850
7883	14338	3848
7884	14340	3846
7885	14342	3844
7886	14343	3842
7887	14346	3841
7888	14348	3839
7889	14349	3837
7890	14351	3835
7891	14353	3833
7892	14354	3831
7893	14356	3830
7894	14358	3828
7895	14360	3826
7896	14362	3824
7897	14364	3822
7898	14365	3821
7899	14367	3819
7900	14369	3817
7901	14371	3815
7902	14373	3813
7903	14375	3812
7904	14377	3810
7905	14379	3808
7906	14381	3806
7907	14383	3804
7908	14384	3803
7909	14386	3801
7910	14388	3799
